89388000271,SLINGSHOT NAPA CAB 10,19.99,0,2013-02-01 12:34:39.717000,False,CABERNET SAUVIGNON,0,SLINGSHOT NAPA VALLEY CABERNET SAUVIGNON 2010
10000001449,CHESLER 2002,74.99,6,2013-01-21 14:07:23.150000,False,CABERNET SAUVIGNON,0,SELENE 'CHESLER' NAPA VALLEY RED WINE 2002
83566800101,ROBERT YOUNG SCION 07,49.99,1,2013-01-21 14:08:23.857000,False,CABERNET SAUVIGNON,0,ROBERT YOUNG 'SCION' CABERNET SAUVIGNON ALEXANDER VALLEY 2007
10000000360,SPOTTSWOODE CAB 09,139.99,0,2013-01-21 14:06:43.560000,False,CABERNET SAUVIGNON,0,SPOTTSWOODE CABERNET SAUVIGNON ESTATE ST HELENA NAPA VALLEY 2009
10000000426,PLUMPJACK CABERNET 10,99.99,0,2013-01-21 14:10:39.620000,False,CABERNET SAUVIGNON,0,PLUMPJACK OAKVILLE NAPA VALLEY CABERNET SAUVIGNON 2010
79358901750,TURNBULL CABERNET 2009,39.99,0,2013-01-21 14:06:59.513000,False,CABERNET SAUVIGNON,0,TURNBULL CABERNNET SAUVIGNON ESTATE GROWN NAPA VALLEY 2009
10000002080,PHILIP TOGNI CAB 2003,84.99,0,2013-01-21 14:07:21.570000,False,CABERNET SAUVIGNON,0,PHILIP TOGNI CABERNET SAUVIGNON NAPA VALLEY 2003
8175380140,NEWTON UF CAB 09,59.99,0,2013-09-20 11:35:57.487000,False,CABERNET SAUVIGNON,0,NEWTON UNFILTERED CABERNET SAUVIGNON NAPA VALLEY 2009
74021611203,BR COHN OLIVE HILL CAB 2003,49.99,0,2013-01-21 14:07:03.260000,False,CABERNET SAUVIGNON,0,
9792127210,ROMBAUER CAB 10,44.99,0,2013-01-21 14:07:31.180000,False,CABERNET SAUVIGNON,0,ROMBAUER CABERNET SAUVIGNON NAPA VALLEY 2010
76091912107,DANIEL GEHRS CAB 09,10.99,0,2013-01-21 14:05:50.780000,False,CABERNET SAUVIGNON,0,
10000000532,CH MONTELENA EST CAB 08,139.99,0,2013-01-21 14:08:42.940000,False,CABERNET SAUVIGNON,0,CHATEAU MONTELENA 'THE MONTELENA ESTATE' CABERNET SAUVIGNON 2008
10000002272,STANTON CAB 04,74.99,0,2013-01-21 14:06:21.893000,False,CABERNET SAUVIGNON,0,STANTON VINEYARDS CABERNET SAUVIGNON OAKVILLE NAPA VALLEY 2004
9880301070,HEITZ NAPA CAB 2007,44.99,0,2013-01-21 14:07:30.303000,False,CABERNET SAUVIGNON,0,HEITZ CELLARS NAPA VALLEY CABERNET SAUVIGNON 2007
10000000027,PM LES PAVOTS 05,299.99,0,2013-01-21 14:09:02.570000,False,CABERNET SAUVIGNON,0,PETER MICHAEL 'LES PAVOTS'  2005
10000002394,STEPHANIE CAB 07,49.99,0,2013-01-21 14:07:20.990000,False,CABERNET SAUVIGNON,0,
1352840003,SHAFER HSS MAG 2003,599.99,0,2013-01-21 14:10:22.210000,False,CABERNET SAUVIGNON,0,SHAFER 'HILLSIDE SELECT' STAG'S LEAP NAPA CABERNET SAUVIGNON 2003 MAGNUM
10000001946,STAGLIN CAB 06,199.99,0,2013-01-21 14:08:25.980000,False,CABERNET SAUVIGNON,0,STAGLIN FAMILY VINEYARD ESTATE CABERNET SAUVIGNON RUTHERFORD NAPA 2006
